case,date,season,age,overall,hasTourCard,Long Potting,Break Building,Cue Ball Control,Safety Play,Consistency,Composure,Focus,Resilience,Professionalism,Big Match Nerve,Stamina,Balance,Shoulder Health,Hand Steadiness,Recovery Rate
age15-130363,2032-06-30,2032/33,21,81,False,76.33,86.6,89.14,77.52,72.1,84.92,88.51,79.66,80.14,63.0,68.9,70.45,76.84,73.93,69.06
age15-130363,2033-06-30,2033/34,22,83,True,78.58,88.15,90.63,80.76,73.98,86.87,90.07,81.99,82.02,64.43,70.18,71.09,77.32,74.68,69.86
age15-130363,2034-06-30,2034/35,23,84,True,80.56,89.36,91.78,83.32,75.69,88.44,91.32,83.91,83.58,65.77,71.39,71.7,77.77,75.36,70.62
age15-130363,2035-06-30,2035/36,24,85,False,82.14,90.23,92.63,85.19,77.11,89.56,92.21,85.3,84.72,66.85,72.55,72.27,78.2,75.94,71.34
age15-130363,2036-06-30,2036/37,25,87,True,83.62,91.06,93.4,86.84,78.55,90.53,92.98,86.49,85.7,67.88,73.78,72.89,78.67,76.53,72.11
age15-130363,2037-06-30,2037/38,26,87,True,85.03,91.86,94.07,88.21,79.96,91.35,93.63,87.52,86.58,68.85,74.87,73.43,79.07,77.12,72.79
age15-130363,2038-06-30,2038/39,27,88,False,86.2,92.55,94.69,89.63,81.31,92.24,94.3,88.66,87.56,70.02,75.88,73.94,79.45,77.68,73.42
age15-130363,2039-06-30,2039/40,28,89,True,87.27,93.13,95.21,90.75,82.56,92.96,94.86,89.59,88.39,71.03,76.95,74.47,79.86,78.23,74.09
age15-130363,2040-06-30,2040/41,29,90,True,88.38,93.72,95.71,91.75,83.8,93.61,95.37,90.44,89.19,72.05,78.06,75.03,80.27,78.84,74.79
age15-130363,2041-06-30,2041/42,30,90,True,89.16,94.17,96.07,92.49,84.69,94.1,95.74,91.08,89.75,72.89,78.88,75.44,80.57,79.31,75.3
age15-130363,2042-06-30,2042/43,31,91,False,89.81,94.55,96.38,93.14,85.48,94.54,96.08,91.67,90.29,73.72,79.65,75.82,80.85,79.73,75.78
age15-130363,2043-06-30,2043/44,32,91,True,90.47,94.89,96.67,93.7,86.25,94.94,96.39,92.21,90.77,74.51,80.59,76.3,81.19,80.18,76.37
age15-130363,2044-06-30,2044/45,33,92,True,91.12,95.26,96.93,94.22,86.99,95.3,96.67,92.71,91.24,75.33,81.4,76.72,81.48,80.64,76.9
age15-130363,2045-06-30,2045/46,34,92,False,91.66,95.58,97.2,94.78,87.69,95.66,96.93,93.19,91.72,76.16,82.15,77.14,81.77,81.06,77.42
age15-130363,2046-06-30,2046/47,35,93,True,92.19,95.87,97.45,95.23,88.33,95.98,97.17,93.63,92.12,76.98,82.89,77.56,82.06,81.48,77.95
age15-130363,2047-06-30,2047/48,36,93,True,92.19,95.87,97.45,95.23,88.33,95.98,97.17,93.63,92.12,76.98,82.89,77.56,82.06,81.48,77.95
age15-130363,2048-06-30,2048/49,37,93,True,92.19,95.87,97.45,95.23,88.33,95.98,97.17,93.63,92.12,76.98,82.89,77.56,82.06,81.48,77.95
age15-130363,2049-06-30,2049/50,38,93,True,92.19,95.87,97.45,95.23,88.33,95.98,97.17,93.63,92.12,76.98,82.89,77.56,82.06,81.48,77.95
age15-130363,2050-06-30,2050/51,39,93,True,92.19,95.87,97.45,95.23,88.33,95.98,97.17,93.63,92.12,76.98,82.89,77.56,82.06,81.48,77.95
age15-130363,2051-06-30,2051/52,40,93,False,92.19,95.87,97.45,95.23,88.33,95.98,97.17,93.63,92.12,76.98,82.89,77.56,82.06,81.48,77.95
age15-130363,2052-06-30,2052/53,41,92,True,91.43,95.05,96.6,94.78,87.95,95.98,97.17,93.63,92.12,76.98,81.36,76.69,80.55,80.51,76.59
age15-130363,2053-06-30,2053/54,42,92,True,90.5,94.04,95.56,94.23,87.47,95.98,97.17,93.63,92.12,76.98,79.51,75.62,78.74,79.34,74.96
age15-130363,2054-06-30,2054/55,43,91,False,89.39,92.84,94.32,93.57,86.9,95.98,97.17,93.63,92.12,76.98,77.37,74.36,76.64,77.95,73.05
age15-130363,2055-06-30,2055/56,44,90,False,88.1,91.45,92.89,92.8,86.23,95.98,97.17,93.63,92.12,76.98,74.96,72.91,74.28,76.36,70.9
age15-130363,2056-06-30,2056/57,45,89,False,86.63,89.87,91.25,91.9,85.46,95.98,97.17,93.63,92.12,76.98,72.29,71.28,71.66,74.57,68.52
age15-130363,2057-06-30,2057/58,46,88,False,84.97,88.08,89.41,90.87,84.57,95.98,97.17,93.63,92.12,76.98,69.4,69.45,68.82,72.56,65.92
age15-130363,2058-06-30,2058/59,47,87,True,83.13,86.1,87.37,89.71,83.57,95.9,97.09,93.6,92.12,76.96,66.34,67.45,65.81,70.39,63.16
age15-130363,2059-06-30,2059/60,48,85,True,81.12,83.95,85.16,88.43,82.45,95.72,96.91,93.53,92.12,76.91,63.14,65.31,62.66,68.05,60.26
age15-130363,2060-06-30,2060/61,49,84,False,78.95,81.62,82.75,87.0,81.21,95.42,96.6,93.42,92.12,76.84,59.84,63.01,59.41,65.56,57.25
age15-130363,2061-06-30,2061/62,50,82,False,76.6,79.11,80.18,85.44,79.85,94.96,96.13,93.24,92.12,76.72,56.47,60.58,56.09,62.93,54.17
age15-130363,2062-06-30,2062/63,51,80,False,74.09,76.43,77.43,83.72,78.35,94.32,95.47,92.99,92.12,76.55,53.06,58.03,52.73,60.18,51.03
age15-130363,2063-06-30,2063/64,52,79,False,71.43,73.6,74.52,81.85,76.71,93.46,94.59,92.66,92.12,76.32,49.65,55.38,49.36,57.32,47.88
age15-130363,2064-06-30,2064/65,53,76,False,68.62,70.62,71.47,79.83,74.93,92.34,93.44,92.22,92.12,76.02,46.26,52.64,46.01,54.39,44.73
age15-130363,2065-06-30,2065/66,54,74,False,65.69,67.51,68.28,77.64,73.01,90.92,91.99,91.65,92.12,75.64,42.93,49.83,42.71,51.39,41.61
age15-130363,2066-06-30,2066/67,55,72,False,62.63,64.28,64.98,75.29,70.93,89.16,90.19,90.94,92.12,75.15,39.66,46.97,39.48,48.35,38.54
age15-130363,2067-06-30,2067/68,56,70,False,59.47,60.96,61.58,72.78,68.7,87.03,88.01,90.05,92.12,74.55,36.5,44.09,36.34,45.29,35.55
age15-130363,2068-06-30,2068/69,57,67,False,56.17,57.49,58.04,70.06,66.28,84.67,85.6,89.04,92.12,73.85,33.39,41.14,33.26,42.18,32.6
age15-130363,2069-06-30,2069/70,58,65,False,53.19,54.37,54.94,67.75,64.04,82.51,83.37,88.17,92.27,73.37,30.64,38.31,30.38,39.21,29.9
age15-130363,2070-06-30,2070/71,59,63,False,50.09,51.11,51.7,65.17,61.59,80.11,80.93,87.14,92.4,72.75,27.99,35.49,27.62,36.25,27.3
age15-130363,2071-06-30,2071/72,60,60,False,46.94,47.83,48.4,62.4,58.97,77.54,78.31,85.99,92.55,72.03,25.42,32.68,24.97,33.32,24.77
age15-130363,2072-06-30,2072/73,61,58,False,43.62,44.4,45.0,59.47,56.1,74.7,75.42,84.67,92.69,71.17,22.94,29.88,22.43,30.41,22.34
age15-130363,2073-06-30,2073/74,62,55,False,40.32,40.98,41.55,56.25,53.08,71.61,72.29,83.18,92.83,70.16,20.62,27.18,20.08,27.63,20.06
age15-130363,2074-06-30,2074/75,63,52,False,37.1,37.64,38.21,52.95,49.98,68.27,68.9,81.47,92.94,68.96,18.53,24.66,17.95,25.01,18.0
age15-130363,2075-06-30,2075/76,64,50,False,34.05,34.5,35.02,49.61,46.86,64.83,65.42,79.66,93.08,67.65,16.58,22.27,15.99,22.57,16.09
age15-130363,2076-06-30,2076/77,65,48,False,31.03,31.43,31.96,46.32,43.66,61.26,61.79,77.68,93.22,66.18,14.81,20.04,14.21,20.27,14.35
age18-104729,2026-05-11,2026/27,18,68,False,61,72,71,54,60,66,70,63,72,59,59,67,75,70,64
age18-104729,2027-06-30,2027/28,19,72,True,65.46,76.63,76.32,59.61,63.59,71.38,75.72,67.84,75.9,61.81,61.4,68.2,75.9,71.47,65.5
age18-104729,2028-06-30,2028/29,20,75,True,69.07,80.26,81.23,65.22,66.76,75.79,80.34,71.66,79.07,64.1,64.29,69.64,76.98,72.72,67.3
age18-104729,2029-06-30,2029/30,21,79,False,73.51,84.33,85.6,70.57,70.31,80.52,84.81,75.85,82.28,66.62,66.71,70.85,77.89,74.2,68.82
age18-104729,2030-06-30,2030/31,22,82,True,75.79,86.2,87.95,75.15,72.41,83.68,87.25,78.89,84.3,68.47,68.21,71.61,78.46,75.0,69.76
age18-104729,2031-06-30,2031/32,23,82,True,77.85,87.61,89.43,78.02,74.16,85.72,88.93,81.23,85.68,69.9,69.4,72.2,78.9,75.7,70.5
age18-104729,2032-06-30,2032/33,24,84,False,80.03,88.91,90.77,80.78,75.95,87.27,90.25,83.03,86.78,71.12,71.07,73.03,79.53,76.44,71.54
age18-104729,2033-06-30,2033/34,25,86,False,81.77,89.97,91.83,83.24,77.48,88.64,91.34,84.63,87.82,72.3,72.08,73.54,79.91,77.05,72.18
age18-104729,2034-06-30,2034/35,26,87,True,83.17,90.76,92.66,85.17,78.86,89.74,92.21,85.95,88.66,73.38,73.17,74.09,80.31,77.61,72.86
age18-104729,2035-06-30,2035/36,27,87,True,84.35,91.42,93.35,86.77,80.13,90.68,92.94,87.07,89.38,74.38,74.24,74.62,80.7,78.11,73.52
age18-104729,2036-06-30,2036/37,28,88,True,85.69,92.18,94.03,88.1,81.52,91.45,93.59,88.02,90.03,75.32,75.46,75.23,81.14,78.71,74.29
age18-104729,2037-06-30,2037/38,29,89,True,87.01,92.95,94.68,89.44,82.86,92.23,94.21,88.97,90.67,76.37,76.57,75.79,81.53,79.34,74.98
age18-104729,2038-06-30,2038/39,30,90,True,87.75,93.38,95.1,90.41,83.73,92.83,94.67,89.73,91.2,77.22,77.34,76.17,81.79,79.75,75.46
age18-104729,2039-06-30,2039/40,31,91,True,88.47,93.78,95.46,91.19,84.54,93.37,95.09,90.42,91.69,78.01,78.15,76.57,82.07,80.15,75.97
age18-104729,2040-06-30,2040/41,32,91,True,89.18,94.14,95.79,91.81,85.33,93.79,95.44,90.96,92.08,78.69,78.99,77.0,82.35,80.57,76.49
age18-104729,2041-06-30,2041/42,33,92,True,89.89,94.55,96.12,92.46,86.1,94.22,95.78,91.52,92.47,79.46,79.77,77.39,82.61,81.01,76.98
age18-104729,2042-06-30,2042/43,34,92,False,90.5,94.9,96.43,93.11,86.82,94.66,96.12,92.09,92.86,80.3,80.54,77.78,82.86,81.41,77.47
age18-104729,2043-06-30,2043/44,35,93,True,91.15,95.25,96.72,93.7,87.55,95.05,96.42,92.59,93.22,81.08,81.48,78.27,83.17,81.85,78.08
age18-104729,2044-06-30,2044/45,36,93,True,91.15,95.25,96.72,93.7,87.55,95.05,96.42,92.59,93.22,81.08,81.48,78.27,83.17,81.85,78.08
age18-104729,2045-06-30,2045/46,37,93,False,91.15,95.25,96.72,93.7,87.55,95.05,96.42,92.59,93.22,81.08,81.48,78.27,83.17,81.85,78.08
age18-104729,2046-06-30,2046/47,38,93,False,91.15,95.25,96.72,93.7,87.55,95.05,96.42,92.59,93.22,81.08,81.48,78.27,83.17,81.85,78.08
age18-104729,2047-06-30,2047/48,39,93,True,91.15,95.25,96.72,93.7,87.55,95.05,96.42,92.59,93.22,81.08,81.48,78.27,83.17,81.85,78.08
age18-104729,2048-06-30,2048/49,40,93,True,91.15,95.25,96.72,93.7,87.55,95.05,96.42,92.59,93.22,81.08,81.48,78.27,83.17,81.85,78.08
age18-104729,2049-06-30,2049/50,41,92,True,90.49,94.53,95.98,93.32,87.22,95.05,96.42,92.59,93.22,81.08,80.16,77.48,81.8,80.98,76.87
age18-104729,2050-06-30,2050/51,42,92,True,89.68,93.65,95.07,92.85,86.8,95.05,96.42,92.59,93.22,81.08,78.57,76.51,80.14,79.93,75.41
age18-104729,2051-06-30,2051/52,43,91,True,88.72,92.6,93.99,92.28,86.31,95.05,96.42,92.59,93.22,81.08,76.73,75.38,78.23,78.69,73.71
age18-104729,2052-06-30,2052/53,44,90,True,87.6,91.38,92.74,91.62,85.73,95.05,96.42,92.59,93.22,81.08,74.64,74.07,76.06,77.26,71.79
age18-104729,2053-06-30,2053/54,45,89,True,86.33,90.0,91.31,90.85,85.06,95.05,96.42,92.59,93.22,81.08,72.33,72.59,73.65,75.65,69.65
age18-104729,2054-06-30,2054/55,46,88,True,84.89,88.43,89.7,89.97,84.29,95.05,96.42,92.59,93.22,81.08,69.81,70.93,71.04,73.86,67.31
age18-104729,2055-06-30,2055/56,47,87,True,83.3,86.71,87.93,88.99,83.43,94.98,96.35,92.57,93.22,81.06,67.12,69.13,68.26,71.91,64.81
age18-104729,2056-06-30,2056/57,48,86,True,81.57,84.83,85.99,87.9,82.47,94.83,96.2,92.51,93.22,81.02,64.3,67.19,65.35,69.8,62.19
age18-104729,2057-06-30,2057/58,49,84,False,79.68,82.79,83.9,86.7,81.41,94.58,95.94,92.41,93.22,80.94,61.38,65.11,62.32,67.56,59.45
age18-104729,2058-06-30,2058/59,50,83,False,77.65,80.6,81.65,85.38,80.25,94.2,95.55,92.27,93.22,80.83,58.37,62.91,59.22,65.19,56.63
age18-104729,2059-06-30,2059/60,51,82,False,75.48,78.26,79.25,83.93,78.97,93.66,95.0,92.06,93.22,80.67,55.3,60.6,56.06,62.71,53.74
age18-104729,2060-06-30,2060/61,52,80,False,73.18,75.78,76.71,82.37,77.58,92.95,94.27,91.79,93.22,80.46,52.21,58.18,52.88,60.12,50.82
age18-104729,2061-06-30,2061/62,53,78,False,70.74,73.17,74.03,80.67,76.08,92.04,93.32,91.43,93.22,80.19,49.1,55.68,49.7,57.45,47.88
age18-104729,2062-06-30,2062/63,54,76,False,68.18,70.43,71.23,78.84,74.45,90.88,92.14,90.98,93.22,79.84,46.02,53.1,46.54,54.7,44.95
age18-104729,2063-06-30,2063/64,55,74,False,65.51,67.58,68.31,76.87,72.7,89.46,90.67,90.41,93.22,79.4,42.98,50.47,43.43,51.91,42.05
age18-104729,2064-06-30,2064/65,56,72,False,62.74,64.63,65.3,74.77,70.82,87.73,88.9,89.7,93.22,78.86,40.0,47.79,40.38,49.08,39.19
age18-104729,2065-06-30,2065/66,57,70,False,59.83,61.54,62.14,72.5,68.78,85.84,86.95,88.91,93.22,78.24,37.04,45.05,37.37,46.19,36.35
age18-104729,2066-06-30,2066/67,58,68,False,56.79,58.33,58.86,70.04,66.57,83.75,84.81,88.01,93.22,77.55,34.13,42.25,34.4,43.24,33.55
age18-104729,2067-06-30,2067/68,59,66,False,54.12,55.51,56.06,68.02,64.59,81.91,82.92,87.3,93.34,77.07,31.57,39.58,31.64,40.45,30.99
age18-104729,2068-06-30,2068/69,60,64,False,51.3,52.54,53.14,65.9,62.42,79.93,80.86,86.48,93.47,76.5,29.07,36.9,28.97,37.66,28.49
age18-104729,2069-06-30,2069/70,61,61,False,48.38,49.47,50.08,63.46,60.06,77.76,78.63,85.55,93.59,75.81,26.63,34.22,26.4,34.87,26.07
age18-104729,2070-06-30,2070/71,62,59,False,45.46,46.4,47.04,60.93,57.6,75.41,76.25,84.5,93.71,75.02,24.38,31.65,24.02,32.19,23.82
age18-104729,2071-06-30,2071/72,63,57,False,42.65,43.48,44.1,58.33,55.09,72.96,73.76,83.38,93.84,74.14,22.28,29.2,21.83,29.67,21.73
age18-104729,2072-06-30,2072/73,64,55,False,39.81,40.55,41.21,55.71,52.49,70.36,71.11,82.14,93.96,73.15,20.32,26.87,19.81,27.27,19.79
age18-104729,2073-06-30,2073/74,65,53,False,37.07,37.71,38.35,52.93,49.83,67.64,68.33,80.81,94.08,72.05,18.51,24.66,17.95,25.0,18.0
age18-130363,2026-05-11,2026/27,18,68,False,61,72,71,54,60,66,70,63,72,59,59,67,75,70,64
age18-130363,2027-06-30,2027/28,19,72,False,65.57,77.01,76.82,60.47,63.7,71.44,75.6,67.76,75.97,61.83,61.53,68.27,75.95,71.51,65.58
age18-130363,2028-06-30,2028/29,20,75,False,69.4,80.69,81.45,65.15,66.91,75.43,80.02,71.26,78.94,63.87,64.17,69.59,76.94,72.81,67.23
age18-130363,2029-06-30,2029/30,21,79,False,73.54,84.35,85.66,70.53,70.33,80.12,84.47,75.41,82.05,66.38,66.6,70.8,77.85,74.22,68.75
age18-130363,2030-06-30,2030/31,22,81,False,75.71,86.07,87.78,74.44,72.3,83.03,86.77,78.14,83.91,68.03,68.03,71.52,78.39,74.98,69.65
age18-130363,2031-06-30,2031/32,23,82,False,77.75,87.47,89.17,76.91,73.91,84.77,88.23,80.06,85.09,69.2,69.32,72.16,78.87,75.66,70.45
age18-130363,2032-06-30,2032/33,24,84,False,80.2,88.93,90.62,79.76,75.85,86.48,89.66,82.04,86.33,70.44,70.96,72.98,79.49,76.47,71.48
age18-130363,2033-06-30,2033/34,25,85,True,81.95,90.01,91.73,82.41,77.43,87.96,90.85,83.77,87.44,71.63,72.07,73.53,79.9,77.1,72.17
age18-130363,2034-06-30,2034/35,26,86,True,83.33,90.81,92.54,84.28,78.78,89.12,91.78,85.16,88.3,72.7,73.05,74.02,80.27,77.64,72.78
age18-130363,2035-06-30,2035/36,27,87,False,84.65,91.52,93.23,85.72,80.16,90.15,92.63,86.44,89.09,73.74,74.09,74.54,80.65,78.2,73.43
age18-130363,2036-06-30,2036/37,28,88,True,85.97,92.28,93.96,87.37,81.56,91.05,93.35,87.52,89.78,74.76,75.37,75.19,81.11,78.81,74.23
age18-130363,2037-06-30,2037/38,29,89,True,87.2,92.99,94.6,88.77,82.84,91.83,93.97,88.47,90.43,75.75,76.47,75.74,81.49,79.41,74.92
age18-130363,2038-06-30,2038/39,30,90,True,87.99,93.46,95.04,89.81,83.74,92.44,94.42,89.22,90.94,76.57,77.25,76.12,81.76,79.85,75.41
age18-130363,2039-06-30,2039/40,31,91,True,88.7,93.85,95.41,90.64,84.57,93.01,94.87,89.95,91.44,77.37,78.1,76.55,82.05,80.26,75.94
age18-130363,2040-06-30,2040/41,32,91,False,89.48,94.26,95.77,91.36,85.41,93.49,95.26,90.56,91.86,78.12,79.0,77.0,82.35,80.72,76.5
age18-130363,2041-06-30,2041/42,33,92,True,90.18,94.67,96.14,92.19,86.22,94.01,95.65,91.21,92.29,79.01,79.83,77.42,82.62,81.17,77.02
age18-130363,2042-06-30,2042/43,34,92,True,90.79,95.03,96.46,92.94,86.95,94.49,96.01,91.84,92.73,79.91,80.6,77.8,82.87,81.58,77.5
age18-130363,2043-06-30,2043/44,35,93,False,91.31,95.32,96.73,93.54,87.6,94.89,96.31,92.36,93.09,80.69,81.42,78.24,83.15,81.95,78.05
age18-130363,2044-06-30,2044/45,36,93,False,91.31,95.32,96.73,93.54,87.6,94.89,96.31,92.36,93.09,80.69,81.42,78.24,83.15,81.95,78.05
age18-130363,2045-06-30,2045/46,37,93,True,91.31,95.32,96.73,93.54,87.6,94.89,96.31,92.36,93.09,80.69,81.42,78.24,83.15,81.95,78.05
age18-130363,2046-06-30,2046/47,38,93,True,91.31,95.32,96.73,93.54,87.6,94.89,96.31,92.36,93.09,80.69,81.42,78.24,83.15,81.95,78.05
age18-130363,2047-06-30,2047/48,39,93,False,91.31,95.32,96.73,93.54,87.6,94.89,96.31,92.36,93.09,80.69,81.42,78.24,83.15,81.95,78.05
age18-130363,2048-06-30,2048/49,40,93,False,91.31,95.32,96.73,93.54,87.6,94.89,96.31,92.36,93.09,80.69,81.42,78.24,83.15,81.95,78.05
age18-130363,2049-06-30,2049/50,41,92,False,90.56,94.5,95.88,93.11,87.21,94.89,96.31,92.36,93.09,80.69,79.93,77.34,81.59,80.96,76.67
age18-130363,2050-06-30,2050/51,42,91,True,89.64,93.5,94.85,92.57,86.74,94.89,96.31,92.36,93.09,80.69,78.13,76.25,79.72,79.76,75.02
age18-130363,2051-06-30,2051/52,43,91,True,88.54,92.3,93.62,91.93,86.18,94.89,96.31,92.36,93.09,80.69,76.05,74.96,77.55,78.35,73.1
age18-130363,2052-06-30,2052/53,44,89,False,87.27,90.92,92.19,91.17,85.51,94.89,96.31,92.36,93.09,80.69,73.69,73.47,75.1,76.73,70.92
age18-130363,2053-06-30,2053/54,45,88,False,85.81,89.33,90.56,90.3,84.74,94.89,96.31,92.36,93.09,80.69,71.09,71.79,72.4,74.89,68.51
age18-130363,2054-06-30,2054/55,46,87,False,84.16,87.55,88.73,89.29,83.86,94.89,96.31,92.36,93.09,80.69,68.27,69.92,69.47,72.86,65.89
age18-130363,2055-06-30,2055/56,47,86,False,82.34,85.58,86.71,88.17,82.87,94.81,96.23,92.33,93.09,80.67,65.27,67.87,66.37,70.64,63.1
age18-130363,2056-06-30,2056/57,48,85,False,80.35,83.42,84.5,86.91,81.76,94.64,96.05,92.26,93.09,80.62,62.14,65.67,63.13,68.25,60.17
age18-130363,2057-06-30,2057/58,49,83,False,78.18,81.09,82.1,85.52,80.52,94.34,95.74,92.15,93.09,80.53,58.91,63.33,59.79,65.72,57.14
age18-130363,2058-06-30,2058/59,50,82,False,75.85,78.59,79.53,83.98,79.16,93.88,95.28,91.98,93.09,80.4,55.6,60.84,56.39,63.04,54.03
age18-130363,2059-06-30,2059/60,51,80,False,73.36,75.91,76.79,82.3,77.67,93.25,94.62,91.73,93.09,80.21,52.25,58.24,52.94,60.25,50.87
age18-130363,2060-06-30,2060/61,52,78,False,70.72,73.08,73.9,80.47,76.04,92.39,93.74,91.4,93.09,79.96,48.9,55.53,49.5,57.35,47.69
age18-130363,2061-06-30,2061/62,53,76,False,67.93,70.1,70.85,78.49,74.27,91.28,92.6,90.97,93.09,79.63,45.56,52.73,46.08,54.37,44.52
age18-130363,2062-06-30,2062/63,54,74,False,65.01,66.99,67.67,76.34,72.35,89.87,91.15,90.41,93.09,79.2,42.28,49.87,42.72,51.33,41.38
age18-130363,2063-06-30,2063/64,55,72,False,61.97,63.76,64.38,74.04,70.28,88.13,89.36,89.7,93.09,78.66,39.06,46.97,39.44,48.25,38.3
age18-130363,2064-06-30,2064/65,56,69,False,58.82,60.44,60.99,71.57,68.05,86.01,87.18,88.83,93.09,77.98,35.94,44.03,36.26,45.15,35.3
age18-130363,2065-06-30,2065/66,57,67,False,55.9,57.33,57.94,69.48,65.96,84.02,85.1,88.07,93.2,77.47,33.14,41.19,33.26,42.15,32.52
age18-130363,2066-06-30,2066/67,58,65,False,52.96,54.23,54.87,67.23,63.75,81.89,82.91,87.23,93.33,76.9,30.45,38.36,30.38,39.18,29.84
age18-130363,2067-06-30,2067/68,59,63,False,49.92,51.03,51.67,64.74,61.34,79.58,80.53,86.27,93.45,76.22,27.81,35.51,27.59,36.21,27.22
age18-130363,2068-06-30,2068/69,60,61,False,46.72,47.68,48.32,62.03,58.7,77.05,77.92,85.16,93.58,75.4,25.25,32.67,24.93,33.26,24.69
age18-130363,2069-06-30,2069/70,61,58,False,43.41,44.25,44.87,59.03,55.83,74.21,75.03,83.87,93.7,74.41,22.78,29.85,22.38,30.35,22.25
age18-130363,2070-06-30,2070/71,62,55,False,40.14,40.84,41.45,55.88,52.84,71.12,71.9,82.4,93.81,73.25,20.51,27.16,20.04,27.56,20.0
age18-130363,2071-06-30,2071/72,63,53,False,36.99,37.59,38.15,52.62,49.79,67.86,68.6,80.79,93.93,71.94,18.41,24.62,17.9,24.96,17.93
age18-130363,2072-06-30,2072/73,64,50,False,33.88,34.39,34.96,49.39,46.65,64.48,65.14,79.03,94.05,70.49,16.48,22.23,15.94,22.5,16.03
age18-130363,2073-06-30,2073/74,65,48,False,30.87,31.3,31.84,46.0,43.46,60.91,61.51,77.06,94.16,68.83,14.71,19.98,14.16,20.21,14.28
age21-104729,2026-05-11,2026/27,21,72,False,65,76,75,58,64,70,74,67,77,64,61,69,77,72,66
age21-104729,2027-06-30,2027/28,22,77,True,71.25,82.63,82.72,66.7,69.01,77.39,81.64,73.5,81.96,67.95,64.56,70.78,78.33,74.09,68.22
age21-104729,2028-06-30,2028/29,23,80,True,75.18,85.69,86.56,72.08,72.37,81.83,85.58,77.45,84.74,70.31,67.42,72.21,79.41,75.42,70.01
age21-104729,2029-06-30,2029/30,24,83,False,77.71,87.45,88.44,75.12,74.39,84.11,87.53,79.83,86.12,71.73,68.8,72.9,79.93,76.27,70.88
age21-104729,2030-06-30,2030/31,25,84,True,79.87,88.84,90.08,78.74,76.24,86.14,89.16,82.06,87.36,73.17,70.22,73.61,80.45,77.01,71.76
age21-104729,2031-06-30,2031/32,26,85,True,81.62,89.84,91.14,81.09,77.77,87.61,90.39,83.77,88.32,74.38,71.29,74.15,80.84,77.62,72.43
age21-104729,2032-06-30,2032/33,27,87,False,83.13,90.7,92.07,83.17,79.21,88.75,91.34,85.08,89.08,75.39,72.61,74.81,81.31,78.21,73.26
age21-104729,2033-06-30,2033/34,28,88,True,84.59,91.59,92.97,85.34,80.72,89.96,92.31,86.49,89.92,76.58,73.67,75.33,81.68,78.82,73.92
age21-104729,2034-06-30,2034/35,29,88,True,85.8,92.33,93.75,87.23,82.06,91.02,93.14,87.75,90.68,77.76,74.69,75.85,82.03,79.38,74.56
age21-104729,2035-06-30,2035/36,30,89,False,86.95,92.97,94.41,88.72,83.3,91.94,93.87,88.86,91.35,78.89,75.81,76.4,82.4,79.96,75.25
age21-104729,2036-06-30,2036/37,31,90,True,87.88,93.49,94.9,89.76,84.27,92.53,94.35,89.57,91.8,79.72,76.82,76.91,82.73,80.45,75.89
age21-104729,2037-06-30,2037/38,32,91,True,88.74,93.97,95.32,90.63,85.15,93.08,94.8,90.25,92.22,80.53,77.66,77.33,83.0,80.92,76.41
age21-104729,2038-06-30,2038/39,33,91,False,89.39,94.35,95.68,91.46,85.89,93.6,95.2,90.9,92.63,81.33,78.37,77.68,83.22,81.31,76.85
age21-104729,2039-06-30,2039/40,34,92,True,90.1,94.73,96.03,92.19,86.66,94.08,95.59,91.51,93.02,82.09,79.26,78.13,83.5,81.74,77.41
age21-104729,2040-06-30,2040/41,35,92,True,90.78,95.07,96.33,92.75,87.4,94.49,95.93,92.03,93.38,82.74,80.12,78.56,83.77,82.16,77.95
age21-104729,2041-06-30,2041/42,36,92,True,90.78,95.07,96.33,92.75,87.4,94.49,95.93,92.03,93.38,82.74,80.12,78.56,83.77,82.16,77.95
age21-104729,2042-06-30,2042/43,37,92,False,90.78,95.07,96.33,92.75,87.4,94.49,95.93,92.03,93.38,82.74,80.12,78.56,83.77,82.16,77.95
age21-104729,2043-06-30,2043/44,38,92,False,90.78,95.07,96.33,92.75,87.4,94.49,95.93,92.03,93.38,82.74,80.12,78.56,83.77,82.16,77.95
age21-104729,2044-06-30,2044/45,39,92,True,90.78,95.07,96.33,92.75,87.4,94.49,95.93,92.03,93.38,82.74,80.12,78.56,83.77,82.16,77.95
age21-104729,2045-06-30,2045/46,40,92,True,90.78,95.07,96.33,92.75,87.4,94.49,95.93,92.03,93.38,82.74,80.12,78.56,83.77,82.16,77.95
age21-104729,2046-06-30,2046/47,41,92,False,90.12,94.35,95.59,92.37,87.06,94.49,95.93,92.03,93.38,82.74,78.84,77.76,82.36,81.29,76.74
age21-104729,2047-06-30,2047/48,42,91,False,89.31,93.46,94.68,91.91,86.65,94.49,95.93,92.03,93.38,82.74,77.3,76.78,80.68,80.22,75.27
age21-104729,2048-06-30,2048/49,43,91,False,88.36,92.41,93.61,91.35,86.15,94.49,95.93,92.03,93.38,82.74,75.5,75.63,78.72,78.96,73.57
age21-104729,2049-06-30,2049/50,44,90,False,87.24,91.2,92.36,90.69,85.57,94.49,95.93,92.03,93.38,82.74,73.47,74.31,76.51,77.52,71.64
age21-104729,2050-06-30,2050/51,45,89,False,85.97,89.81,90.93,89.94,84.9,94.49,95.93,92.03,93.38,82.74,71.21,72.81,74.07,75.89,69.5
